agency_cd,site_no,parameter_cd,ts_id,year_nu,month_nu,mean_va
USGS,8060500,62614,133658,2012,12,482.462
USGS,8060500,62614,133658,2013,1,483.084
USGS,8060500,62614,133658,2013,2,483.336
USGS,8060500,62614,133658,2013,3,483.335
USGS,8060500,62614,133658,2013,4,484.199
USGS,8060500,62614,133658,2013,5,484.197
USGS,8060500,62614,133658,2013,6,484.683
USGS,8060500,62614,133658,2013,7,483.646
USGS,8060500,62614,133658,2013,8,482.205
USGS,8060500,62614,133658,2013,9,480.517
USGS,8060500,62614,133658,2013,10,479.843
USGS,8060500,62614,133658,2013,11,479.7
USGS,8060500,62614,133658,2013,12,479.58
USGS,8060500,62614,133658,2014,1,479.699
USGS,8060500,62614,133658,2014,2,479.735
USGS,8060500,62614,133658,2014,3,479.685
USGS,8060500,62614,133658,2014,4,480.204
USGS,8060500,62614,133658,2014,5,480.504
USGS,8060500,62614,133658,2014,6,480.428
USGS,8060500,62614,133658,2014,7,480.201
USGS,8060500,62614,133658,2014,8,480.483
USGS,8060500,62614,133658,2014,9,479.705
USGS,8060500,62614,133658,2014,10,479.345
USGS,8060500,62614,133658,2014,11,479.24
USGS,8060500,62614,133658,2014,12,479.084
USGS,8060500,62614,133658,2015,1,479.587
USGS,8060500,62614,133658,2015,2,480.311
USGS,8060500,62614,133658,2015,3,484.879
USGS,8060500,62614,133658,2015,4,489.364
USGS,8060500,62614,133658,2015,5,497.816
USGS,8060500,62614,133658,2015,6,503.2
USGS,8060500,62614,133658,2015,7,496.668
USGS,8060500,62614,133658,2015,8,491.337
USGS,8060500,62614,133658,2015,9,489.552
USGS,8060500,62614,133658,2015,10,488.373
USGS,8060500,62614,133658,2015,11,491.219
USGS,8060500,62614,133658,2015,12,500.547
USGS,8060500,62614,133658,2016,1,496.443
USGS,8060500,62614,133658,2016,2,493.104
USGS,8060500,62614,133658,2016,3,493.487
USGS,8060500,62614,133658,2016,4,494.165
USGS,8060500,62614,133658,2016,5,494.518
USGS,8060500,62614,133658,2016,6,495.787
USGS,8060500,62614,133658,2016,7,492.039
USGS,8060500,62614,133658,2016,8,490.359
USGS,8060500,62614,133658,2016,9,489.601
USGS,8060500,62614,133658,2016,11,488.711
USGS,8060500,62614,133658,2016,12,488.655
USGS,8060500,62614,133658,2017,1,488.812
USGS,8060500,62614,133658,2017,2,489.353
USGS,8060500,62614,133658,2017,3,489.934
USGS,8060500,62614,133658,2017,4,490.76
USGS,8060500,62614,133658,2017,5,491.146
USGS,8060500,62614,133658,2017,6,491.5
USGS,8060500,62614,133658,2017,7,491.842
USGS,8060500,62614,133658,2017,8,492.328
USGS,8060500,62614,133658,2017,9,491.707
USGS,8060500,62614,133658,2017,10,490.317
USGS,8060500,62614,133658,2017,11,489.373
USGS,8060500,62614,133658,2017,12,489.011
USGS,8060500,62614,133658,2018,1,489.349
USGS,8060500,62614,133658,2018,2,491.103
USGS,8060500,62614,133658,2018,3,496.364
USGS,8060500,62614,133658,2018,4,492.507
USGS,8060500,62614,133658,2018,5,492.078
USGS,8060500,62614,133658,2018,6,491.146
USGS,8060500,62614,133658,2018,7,489.587
USGS,8060500,62614,133658,2018,8,488.289
USGS,8060500,62614,133658,2018,9,489.765
USGS,8060500,62614,133658,2018,10,496.932
USGS,8060500,62614,133658,2018,11,498.651
USGS,8060500,62614,133658,2018,12,493.231
USGS,8060500,62614,133658,2019,1,494.275
USGS,8060500,62614,133658,2019,2,492.426
USGS,8060500,62614,133658,2019,3,492.585
USGS,8060500,62614,133658,2019,4,493.697
USGS,8060500,62614,133658,2019,5,498.522
USGS,8060500,62614,133658,2019,6,497.177
USGS,8060500,62614,133658,2019,7,492.101
USGS,8060500,62614,133658,2019,8,490.254
USGS,8060500,62614,133658,2019,9,488.937
USGS,8060500,62614,133658,2019,10,487.69
USGS,8060500,62614,133658,2019,11,487.957
USGS,8060500,62614,133658,2020,1,489.292
USGS,8060500,62614,133658,2020,2,491.699
USGS,8060500,62614,133658,2020,3,496.038
USGS,8060500,62614,133658,2020,4,494.844
USGS,8060500,62614,133658,2020,6,492.339
USGS,8060500,62614,133658,2020,7,491.464
USGS,8060500,62614,133658,2020,8,489.972
USGS,8060500,62614,133658,2020,9,490.82
USGS,8061550,62614,133674,2000,10,430.124
USGS,8061550,62614,133674,2000,11,432.396
USGS,8061550,62614,133674,2000,12,434.292
USGS,8061550,62614,133674,2001,1,435.599
USGS,8061550,62614,133674,2001,2,435.66
USGS,8061550,62614,133674,2001,3,435.596
USGS,8061550,62614,133674,2001,4,435.53
USGS,8061550,62614,133674,2001,5,435.543
USGS,8061550,62614,133674,2001,6,435.172
USGS,8061550,62614,133674,2001,7,434.688
USGS,8061550,62614,133674,2001,8,433.558
USGS,8061550,62614,133674,2001,9,433.837
USGS,8061550,62614,133674,2001,10,433.94
USGS,8061550,62614,133674,2001,11,433.9
USGS,8061550,62614,133674,2001,12,434.724
USGS,8061550,62614,133674,2002,1,435.504
USGS,8061550,62614,133674,2002,2,435.54
USGS,8061550,62614,133674,2002,3,435.548
USGS,8061550,62614,133674,2002,4,435.535
USGS,8061550,62614,133674,2002,5,435.545
USGS,8061550,62614,133674,2002,6,435.16
USGS,8061550,62614,133674,2002,7,434.618
USGS,8061550,62614,133674,2002,8,433.637
USGS,8061550,62614,133674,2002,9,432.982
USGS,8061550,62614,133674,2002,10,433.705
USGS,8061550,62614,133674,2002,11,435.188
USGS,8061550,62614,133674,2002,12,435.215
USGS,8061550,62614,133674,2003,1,435.533
USGS,8061550,62614,133674,2003,2,435.514
USGS,8061550,62614,133674,2003,3,435.469
USGS,8061550,62614,133674,2003,4,435.296
USGS,8061550,62614,133674,2003,5,434.912
USGS,8061550,62614,133674,2003,6,435.361
USGS,8061550,62614,133674,2003,7,434.89
USGS,8061550,62614,133674,2003,8,433.699
USGS,8061550,62614,133674,2003,9,433.474
USGS,8061550,62614,133674,2003,10,432.835
USGS,8061550,62614,133674,2003,11,432.312
USGS,8061550,62614,133674,2003,12,431.851
USGS,8061550,62614,133674,2004,1,431.888
USGS,8061550,62614,133674,2004,2,432.9
USGS,8061550,62614,133674,2004,3,434.014
USGS,8061550,62614,133674,2004,4,433.587
USGS,8061550,62614,133674,2004,5,433.469
USGS,8061550,62614,133674,2004,6,434.059
USGS,8061550,62614,133674,2004,7,435.008
USGS,8061550,62614,133674,2004,8,435.03
USGS,8061550,62614,133674,2004,9,434.131
USGS,8061550,62614,133674,2004,10,433.586
USGS,8061550,62614,133674,2004,11,434.112
USGS,8061550,62614,133674,2004,12,435.104
USGS,8061550,62614,133674,2005,1,435.521
USGS,8061550,62614,133674,2005,2,435.541
USGS,8061550,62614,133674,2005,3,435.397
USGS,8061550,62614,133674,2005,4,435.463
USGS,8061550,62614,133674,2005,5,435.389
USGS,8061550,62614,133674,2005,6,435.286
USGS,8061550,62614,133674,2005,7,434.575
USGS,8061550,62614,133674,2005,8,434.192
USGS,8061550,62614,133674,2005,9,433.412
USGS,8061550,62614,133674,2005,10,432.587
USGS,8061550,62614,133674,2005,11,432.172
USGS,8061550,62614,133674,2005,12,431.583
USGS,8061550,62614,133674,2006,2,431.63
USGS,8061550,62614,133674,2006,3,433.655
USGS,8061550,62614,133674,2006,4,435.511
USGS,8061550,62614,133674,2006,5,435.22
USGS,8061550,62614,133674,2006,6,434.249
USGS,8061550,62614,133674,2006,7,433.142
USGS,8061550,62614,133674,2006,8,431.86
USGS,8061550,62614,133674,2006,9,431.048
USGS,8061550,62614,133674,2006,10,430.957
USGS,8061550,62614,133674,2006,11,431.309
USGS,8061550,62614,133674,2006,12,431.419
USGS,8061550,62614,133674,2007,2,433.858
USGS,8061550,62614,133674,2007,3,433.402
USGS,8061550,62614,133674,2007,4,434.695
USGS,8061550,62614,133674,2007,5,435.515
USGS,8061550,62614,133674,2007,6,435.695
USGS,8061550,62614,133674,2007,7,435.57
USGS,8061550,62614,133674,2007,8,435.492
USGS,8061550,62614,133674,2007,9,435.433
USGS,8061550,62614,133674,2007,10,435.412
USGS,8061550,62614,133674,2007,11,435.229
USGS,8061550,62614,133674,2007,12,435.423
USGS,8061550,62614,133674,2008,1,435.489
USGS,8061550,62614,133674,2008,2,435.472
USGS,8061550,62614,133674,2008,3,435.696
USGS,8061550,62614,133674,2008,4,435.572
USGS,8061550,62614,133674,2008,5,435.533
USGS,8061550,62614,133674,2008,6,435.399
USGS,8061550,62614,133674,2008,7,434.828
USGS,8061550,62614,133674,2008,8,434.455
USGS,8061550,62614,133674,2008,9,434.866
USGS,8061550,62614,133674,2008,10,434.57
USGS,8061550,62614,133674,2008,11,434.331
USGS,8061550,62614,133674,2008,12,434.123
USGS,8061550,62614,133674,2009,1,433.916
USGS,8061550,62614,133674,2009,2,433.569
USGS,8061550,62614,133674,2009,3,433.801
USGS,8061550,62614,133674,2009,4,434.11
USGS,8061550,62614,133674,2009,5,435.574
USGS,8061550,62614,133674,2009,6,435.55
USGS,8061550,62614,133674,2009,8,434.729
USGS,8061550,62614,133674,2009,9,434.916
USGS,8061550,62614,133674,2009,10,435.615
USGS,8061550,62614,133674,2009,11,435.546
USGS,8061550,62614,133674,2009,12,435.548
USGS,8061550,62614,133674,2010,1,435.552
USGS,8061550,62614,133674,2010,2,435.573
USGS,8061550,62614,133674,2010,3,435.589
USGS,8061550,62614,133674,2010,4,435.431
USGS,8061550,62614,133674,2010,5,434.997
USGS,8061550,62614,133674,2010,6,434.005
USGS,8061550,62614,133674,2010,7,433.434
USGS,8061550,62614,133674,2010,9,432.446
USGS,8061550,62614,133674,2010,10,432.502
USGS,8061550,62614,133674,2010,11,432.842
USGS,8061550,62614,133674,2010,12,432.289
USGS,8061550,62614,133674,2011,1,432.548
USGS,8061550,62614,133674,2011,2,432.725
USGS,8061550,62614,133674,2011,3,432.627
USGS,8061550,62614,133674,2011,4,432.764
USGS,8061550,62614,133674,2011,5,433.807
USGS,8061550,62614,133674,2011,6,433.952
USGS,8061550,62614,133674,2011,7,433.076
USGS,8061550,62614,133674,2011,9,430.084
USGS,8061550,62614,133674,2011,12,430.013
USGS,8061550,62614,133674,2012,1,431.071
USGS,8061550,62614,133674,2012,3,434.371
USGS,8061550,62614,133674,2012,4,435.417
USGS,8061550,62614,133674,2012,5,434.901
USGS,8061550,62614,133674,2012,6,435.274
USGS,8061550,62614,133674,2012,7,434.374
USGS,8061550,62614,133674,2012,8,433.539
USGS,8061550,62614,133674,2012,9,433.164
USGS,8061550,62614,133674,2012,10,432.626
USGS,8061550,62614,133674,2012,11,431.851
USGS,8061550,62614,133674,2012,12,431.282
USGS,8061550,62614,133674,2013,1,432.072
USGS,8061550,62614,133674,2013,2,432.308
USGS,8061550,62614,133674,2013,3,431.884
USGS,8061550,62614,133674,2013,4,432.071
USGS,8061550,62614,133674,2013,5,432.112
USGS,8061550,62614,133674,2013,6,432.688
USGS,8061550,62614,133674,2013,7,431.763
USGS,8061550,62614,133674,2013,8,430.556
USGS,8061550,62614,133674,2013,9,429.297
USGS,8061550,62614,133674,2013,10,428.764
USGS,8061550,62614,133674,2013,11,428.682
USGS,8061550,62614,133674,2013,12,428.674
USGS,8061550,62614,133674,2014,1,428.651
USGS,8061550,62614,133674,2014,2,428.365
USGS,8061550,62614,133674,2014,3,428.13
USGS,8061550,62614,133674,2014,4,428.022
USGS,8061550,62614,133674,2014,5,428.281
USGS,8061550,62614,133674,2014,6,427.987
USGS,8061550,62614,133674,2014,7,427.425
USGS,8061550,62614,133674,2014,8,427.233
USGS,8061550,62614,133674,2014,9,426.113
USGS,8061550,62614,133674,2014,10,425.638
USGS,8061550,62614,133674,2014,11,425.342
USGS,8061550,62614,133674,2014,12,425.095
USGS,8061550,62614,133674,2015,1,425.855
USGS,8061550,62614,133674,2015,2,426.55
USGS,8061550,62614,133674,2015,3,429.044
USGS,8061550,62614,133674,2015,4,430.636
USGS,8061550,62614,133674,2015,6,435.688
USGS,8061550,62614,133674,2015,8,434.725
USGS,8061550,62614,133674,2015,9,433.436
USGS,8061550,62614,133674,2015,10,433.199
USGS,8061550,62614,133674,2015,11,435.553
USGS,8061550,62614,133674,2015,12,435.526
USGS,8061550,62614,133674,2016,1,435.543
USGS,8061550,62614,133674,2016,2,435.525
USGS,8061550,62614,133674,2016,3,435.557
USGS,8061550,62614,133674,2016,4,435.52
USGS,8061550,62614,133674,2016,5,435.556
USGS,8061550,62614,133674,2016,6,435.583
USGS,8061550,62614,133674,2016,7,435.375
USGS,8061550,62614,133674,2016,8,434.656
USGS,8061550,62614,133674,2016,9,434.495
USGS,8061550,62614,133674,2016,10,434.412
USGS,8061550,62614,133674,2016,11,434.692
USGS,8061550,62614,133674,2016,12,434.435
USGS,8061550,62614,133674,2017,1,434.374
USGS,8061550,62614,133674,2017,2,434.683
USGS,8061550,62614,133674,2017,3,434.885
USGS,8061550,62614,133674,2017,4,435.222
USGS,8061550,62614,133674,2017,5,435.092
USGS,8061550,62614,133674,2017,6,435.469
USGS,8061550,62614,133674,2017,7,435.415
USGS,8061550,62614,133674,2017,8,435.262
USGS,8061550,62614,133674,2017,9,434.995
USGS,8061550,62614,133674,2017,10,434.354
USGS,8061550,62614,133674,2017,11,433.792
USGS,8061550,62614,133674,2017,12,433.898
USGS,8061550,62614,133674,2018,1,434.48
USGS,8061550,62614,133674,2018,2,434.723
USGS,8061550,62614,133674,2018,3,435.555
USGS,8061550,62614,133674,2018,4,435.394
USGS,8061550,62614,133674,2018,6,434.622
USGS,8061550,62614,133674,2018,7,433.425
USGS,8061550,62614,133674,2018,8,432.225
USGS,8061550,62614,133674,2018,9,433.036
USGS,8061550,62614,133674,2018,10,435.617
USGS,8061550,62614,133674,2018,11,435.523
USGS,8061550,62614,133674,2018,12,435.498
USGS,8061550,62614,133674,2019,1,435.517
USGS,8061550,62614,133674,2019,2,435.454
USGS,8061550,62614,133674,2019,3,435.472
USGS,8061550,62614,133674,2019,4,435.55
USGS,8061550,62614,133674,2019,5,435.588
USGS,8061550,62614,133674,2019,6,435.52
USGS,8061550,62614,133674,2019,7,435.201
USGS,8061550,62614,133674,2019,8,434.185
USGS,8061550,62614,133674,2019,9,433.126
USGS,8061550,62614,133674,2019,10,432.299
USGS,8061550,62614,133674,2019,11,432.607
USGS,8061550,62614,133674,2019,12,432.624
USGS,8061550,62614,133674,2020,1,432.947
USGS,8061550,62614,133674,2020,3,435.557
USGS,8061550,62614,133674,2020,5,435.485
USGS,8061550,62614,133674,2020,6,435.377
USGS,8061550,62614,133674,2020,7,435.148
USGS,8063010,62614,133804,2000,10,318.369
USGS,8063010,62614,133804,2000,11,319.428
USGS,8063010,62614,133804,2000,12,320.703
USGS,8063010,62614,133804,2001,1,322.11
USGS,8063010,62614,133804,2001,2,322.233
USGS,8063010,62614,133804,2001,3,322.275
USGS,8063010,62614,133804,2001,4,321.991
USGS,8063010,62614,133804,2001,5,321.909
USGS,8063010,62614,133804,2001,6,321.806
USGS,8063010,62614,133804,2001,7,321.332
USGS,8063010,62614,133804,2001,8,320.517
USGS,8063010,62614,133804,2001,9,320.887
USGS,8063010,62614,133804,2001,10,321.348
USGS,8063010,62614,133804,2001,11,321.677
USGS,8063010,62614,133804,2001,12,321.981
USGS,8063010,62614,133804,2002,1,322.003
USGS,8063010,62614,133804,2002,2,322.068
USGS,8063010,62614,133804,2002,3,322
USGS,8063010,62614,133804,2002,4,322.043
USGS,8063010,62614,133804,2002,5,322.041
USGS,8063010,62614,133804,2002,6,321.801
USGS,8063010,62614,133804,2002,7,321.876
USGS,8063010,62614,133804,2002,10,320.869
USGS,8063010,62614,133804,2002,11,321.236
USGS,8063010,62614,133804,2002,12,321.699
USGS,8063010,62614,133804,2003,1,322.043
USGS,8063010,62614,133804,2003,5,321.776
USGS,8063010,62614,133804,2003,6,321.931
USGS,8063010,62614,133804,2003,7,321.659
USGS,8063010,62614,133804,2003,8,320.952
USGS,8063010,62614,133804,2003,9,320.438
USGS,8063010,62614,133804,2003,10,320.069
USGS,8063010,62614,133804,2003,11,319.646
USGS,8063010,62614,133804,2003,12,319.252
USGS,8063010,62614,133804,2004,1,319.05
USGS,8063010,62614,133804,2004,2,319.562
USGS,8063010,62614,133804,2004,3,320.355
USGS,8063010,62614,133804,2004,4,320.576
USGS,8063010,62614,133804,2004,5,321.956
USGS,8063010,62614,133804,2004,6,321.999
USGS,8063010,62614,133804,2004,7,321.864
USGS,8063010,62614,133804,2004,8,321.435
USGS,8063010,62614,133804,2004,9,321.008
USGS,8063010,62614,133804,2004,10,320.859
USGS,8063010,62614,133804,2004,11,321.296
USGS,8063010,62614,133804,2004,12,322.024
USGS,8063010,62614,133804,2005,1,322.067
USGS,8063010,62614,133804,2005,2,321.903
USGS,8063010,62614,133804,2005,3,321.82
USGS,8063010,62614,133804,2005,4,321.956
USGS,8063010,62614,133804,2005,5,321.79
USGS,8063010,62614,133804,2005,6,321.614
USGS,8063010,62614,133804,2005,7,321.055
USGS,8063010,62614,133804,2005,8,320.356
USGS,8063010,62614,133804,2005,9,319.636
USGS,8063010,62614,133804,2005,10,318.837
USGS,8063010,62614,133804,2005,11,318.323
USGS,8063010,62614,133804,2005,12,317.754
USGS,8063010,62614,133804,2006,1,317.266
USGS,8063010,62614,133804,2006,2,317.199
USGS,8063010,62614,133804,2006,3,318.265
USGS,8063010,62614,133804,2006,4,319.88
USGS,8063010,62614,133804,2006,5,319.948
USGS,8063010,62614,133804,2006,6,319.184
USGS,8063010,62614,133804,2006,7,318.368
USGS,8063010,62614,133804,2006,8,317.332
USGS,8063010,62614,133804,2006,9,316.403
USGS,8063010,62614,133804,2006,10,315.767
USGS,8063010,62614,133804,2006,11,315.369
USGS,8063010,62614,133804,2006,12,314.879
USGS,8063010,62614,133804,2007,1,318.225
USGS,8063010,62614,133804,2007,2,319.982
USGS,8063010,62614,133804,2007,3,320.246
USGS,8063010,62614,133804,2007,4,322.031
USGS,8063010,62614,133804,2007,5,322.047
USGS,8063010,62614,133804,2007,6,322.161
USGS,8063010,62614,133804,2007,9,321.831
USGS,8063010,62614,133804,2007,10,321.428
USGS,8063010,62614,133804,2007,11,321.019
USGS,8063010,62614,133804,2007,12,320.976
USGS,8063010,62614,133804,2008,1,320.932
USGS,8063010,62614,133804,2008,2,321.33
USGS,8063010,62614,133804,2008,3,322.17
USGS,8063010,62614,133804,2008,4,322.034
USGS,8063010,62614,133804,2008,5,321.986
USGS,8063010,62614,133804,2008,6,321.76
USGS,8063010,62614,133804,2008,7,321.383
USGS,8063010,62614,133804,2008,8,320.722
USGS,8063010,62614,133804,2008,9,320.413
USGS,8063010,62614,133804,2008,10,320.017
USGS,8063010,62614,133804,2008,11,319.753
USGS,8063010,62614,133804,2008,12,319.681
USGS,8063010,62614,133804,2009,1,319.558
USGS,8063010,62614,133804,2009,2,319.364
USGS,8063010,62614,133804,2009,3,320.02
USGS,8063010,62614,133804,2009,4,321.492
USGS,8063010,62614,133804,2009,5,322.01
USGS,8063010,62614,133804,2009,6,321.752
USGS,8063010,62614,133804,2009,7,321.271
USGS,8063010,62614,133804,2009,8,320.875
USGS,8063010,62614,133804,2009,9,320.901
USGS,8063010,62614,133804,2009,10,322.185
USGS,8063010,62614,133804,2009,11,322.051
USGS,8063010,62614,133804,2009,12,322.052
USGS,8063010,62614,133804,2010,1,322.099
USGS,8063010,62614,133804,2010,2,322.249
USGS,8063010,62614,133804,2010,3,322.151
USGS,8063010,62614,133804,2010,4,321.999
USGS,8063010,62614,133804,2010,5,321.863
USGS,8063010,62614,133804,2010,6,321.995
USGS,8063010,62614,133804,2010,7,321.696
USGS,8063010,62614,133804,2010,8,320.98
USGS,8063010,62614,133804,2010,9,320.3
USGS,8063010,62614,133804,2010,10,319.665
USGS,8063010,62614,133804,2010,11,319.395
USGS,8063010,62614,133804,2010,12,318.968
USGS,8063010,62614,133804,2011,1,319.078
USGS,8063010,62614,133804,2011,2,319.463
USGS,8063010,62614,133804,2011,3,319.483
USGS,8063010,62614,133804,2011,4,319.057
USGS,8063010,62614,133804,2011,5,318.85
USGS,8063010,62614,133804,2011,9,315.563
USGS,8063010,62614,133804,2011,10,314.809
USGS,8063010,62614,133804,2011,11,314.341
USGS,8063010,62614,133804,2011,12,314.656
USGS,8063010,62614,133804,2012,1,315.818
USGS,8063010,62614,133804,2012,2,318.254
USGS,8063010,62614,133804,2012,3,320.71
USGS,8063010,62614,133804,2012,4,321.966
USGS,8063010,62614,133804,2012,5,321.715
USGS,8063010,62614,133804,2012,7,320.662
USGS,8063010,62614,133804,2012,8,319.84
USGS,8063010,62614,133804,2012,9,319.142
USGS,8063010,62614,133804,2012,10,319.11
USGS,8063010,62614,133804,2012,12,318.18
USGS,8063010,62614,133804,2013,1,318.853
USGS,8063010,62614,133804,2013,2,319.105
USGS,8063010,62614,133804,2013,3,318.716
USGS,8063010,62614,133804,2013,4,318.851
USGS,8063010,62614,133804,2013,6,318.202
USGS,8063010,62614,133804,2013,7,317.33
USGS,8063010,62614,133804,2013,9,315.603
USGS,8063010,62614,133804,2013,10,315.495
USGS,8063010,62614,133804,2013,11,316.499
USGS,8063010,62614,133804,2014,1,318.504
USGS,8063010,62614,133804,2014,4,318.017
USGS,8063010,62614,133804,2014,5,318.547
USGS,8063010,62614,133804,2014,6,318.874
USGS,8063010,62614,133804,2014,7,318.532
USGS,8063010,62614,133804,2014,8,317.779
USGS,8063010,62614,133804,2014,11,316.206
USGS,8063010,62614,133804,2014,12,315.856
USGS,8063010,62614,133804,2015,2,317.252
USGS,8063010,62614,133804,2015,3,320.956
USGS,8063010,62614,133804,2015,5,322.323
USGS,8063010,62614,133804,2015,7,321.752
USGS,8063010,62614,133804,2015,9,320.433
USGS,8063010,62614,133804,2015,10,320.356
USGS,8063010,62614,133804,2015,11,322.16
USGS,8063010,62614,133804,2016,1,322.056
USGS,8063010,62614,133804,2016,3,322.126
USGS,8063010,62614,133804,2016,4,322.089
USGS,8063010,62614,133804,2016,5,322.065
USGS,8063010,62614,133804,2016,6,322.087
USGS,8063010,62614,133804,2016,7,321.512
USGS,8063010,62614,133804,2016,8,321.081
USGS,8063010,62614,133804,2016,9,320.972
USGS,8063010,62614,133804,2016,10,320.372
USGS,8063010,62614,133804,2016,11,320.212
USGS,8063010,62614,133804,2016,12,320.213
USGS,8063010,62614,133804,2017,1,320.991
USGS,8063010,62614,133804,2017,2,322.012
USGS,8063010,62614,133804,2017,3,321.948
USGS,8063010,62614,133804,2017,4,322.015
USGS,8063010,62614,133804,2017,5,321.956
USGS,8063010,62614,133804,2017,6,322.047
USGS,8063010,62614,133804,2017,7,322.025
USGS,8063010,62614,133804,2017,10,320.518
USGS,8063010,62614,133804,2017,11,320.105
USGS,8063010,62614,133804,2017,12,319.891
USGS,8063010,62614,133804,2018,1,319.967
USGS,8063010,62614,133804,2018,2,320.713
USGS,8063010,62614,133804,2018,3,322.126
USGS,8063010,62614,133804,2018,4,321.955
USGS,8063010,62614,133804,2018,5,321.952
USGS,8063010,62614,133804,2018,6,321.481
USGS,8063010,62614,133804,2018,7,320.833
USGS,8063010,62614,133804,2018,8,320.233
USGS,8063010,62614,133804,2018,9,319.923
USGS,8063010,62614,133804,2018,10,321.274
USGS,8063010,62614,133804,2018,11,322.138
USGS,8063010,62614,133804,2018,12,322.123
USGS,8063010,62614,133804,2019,1,322.142
USGS,8063010,62614,133804,2019,2,322.079
USGS,8063010,62614,133804,2019,3,322.053
USGS,8063010,62614,133804,2019,4,322.106
USGS,8063010,62614,133804,2019,5,322.292
USGS,8063010,62614,133804,2019,6,322.167
USGS,8063010,62614,133804,2019,7,321.79
USGS,8063010,62614,133804,2019,8,321.067
USGS,8063010,62614,133804,2019,9,320.591
USGS,8063010,62614,133804,2019,10,320.055
USGS,8063010,62614,133804,2019,11,319.832
USGS,8063010,62614,133804,2019,12,319.581
USGS,8063010,62614,133804,2020,2,321.303
USGS,8063010,62614,133804,2020,3,322.153
USGS,8063010,62614,133804,2020,4,322.081
USGS,8064550,62614,133906,2000,10,312.359
USGS,8064550,62614,133906,2000,11,313.815
USGS,8064550,62614,133906,2000,12,315.055
USGS,8064550,62614,133906,2001,1,315.585
USGS,8064550,62614,133906,2001,2,315.622
USGS,8064550,62614,133906,2001,3,315.951
USGS,8064550,62614,133906,2001,4,315.341
USGS,8064550,62614,133906,2001,5,315.316
USGS,8064550,62614,133906,2001,6,315.109
USGS,8064550,62614,133906,2001,7,314.537
USGS,8064550,62614,133906,2001,8,313.598
USGS,8064550,62614,133906,2001,9,313.288
USGS,8064550,62614,133906,2001,10,312.948
USGS,8064550,62614,133906,2001,12,314.087
USGS,8064550,62614,133906,2002,1,315.279
USGS,8064550,62614,133906,2002,2,315.32
USGS,8064550,62614,133906,2002,3,315.199
USGS,8064550,62614,133906,2002,4,315.315
USGS,8064550,62614,133906,2002,5,315.235
USGS,8064550,62614,133906,2002,6,314.974
USGS,8064550,62614,133906,2002,8,314.168
USGS,8064550,62614,133906,2002,9,313.475
USGS,8064550,62614,133906,2002,10,313.065
USGS,8064550,62614,133906,2002,11,312.932
USGS,8064550,62614,133906,2002,12,313.796
USGS,8064550,62614,133906,2003,1,315.278
USGS,8064550,62614,133906,2003,2,315.355
USGS,8064550,62614,133906,2003,3,315.333
USGS,8064550,62614,133906,2003,4,315.16
USGS,8064550,62614,133906,2003,5,314.907
USGS,8064550,62614,133906,2003,6,315.004
USGS,8064550,62614,133906,2003,7,314.828
USGS,8064550,62614,133906,2003,8,314.029
USGS,8064550,62614,133906,2003,9,313.466
USGS,8064550,62614,133906,2003,11,312.308
USGS,8064550,62614,133906,2003,12,311.767
USGS,8064550,62614,133906,2004,1,311.6
USGS,8064550,62614,133906,2004,2,312.678
USGS,8064550,62614,133906,2004,3,314.713
USGS,8064550,62614,133906,2004,4,315.125
USGS,8064550,62614,133906,2004,6,315.161
USGS,8064550,62614,133906,2004,7,315.035
USGS,8064550,62614,133906,2004,8,315.055
USGS,8064550,62614,133906,2004,9,314.601
USGS,8064550,62614,133906,2004,10,314.526
USGS,8064550,62614,133906,2004,11,315.401
USGS,8064550,62614,133906,2004,12,315.25
USGS,8064550,62614,133906,2005,1,315.188
USGS,8064550,62614,133906,2005,2,315.166
USGS,8064550,62614,133906,2005,3,315.169
USGS,8064550,62614,133906,2005,4,315.007
USGS,8064550,62614,133906,2005,5,314.743
USGS,8064550,62614,133906,2005,6,314.489
USGS,8064550,62614,133906,2005,7,313.875
USGS,8064550,62614,133906,2005,8,313.281
USGS,8064550,62614,133906,2005,9,312.487
USGS,8064550,62614,133906,2005,10,311.631
USGS,8064550,62614,133906,2005,11,310.935
USGS,8064550,62614,133906,2005,12,310.262
USGS,8064550,62614,133906,2006,1,309.76
USGS,8064550,62614,133906,2006,2,309.5
USGS,8064550,62614,133906,2006,3,309.545
USGS,8064550,62614,133906,2006,4,310.065
USGS,8064550,62614,133906,2006,5,309.8
USGS,8064550,62614,133906,2006,6,308.997
USGS,8064550,62614,133906,2006,7,308.09
USGS,8064550,62614,133906,2006,8,306.985
USGS,8064550,62614,133906,2006,9,305.861
USGS,8064550,62614,133906,2006,10,305.067
USGS,8064550,62614,133906,2006,11,304.513
USGS,8064550,62614,133906,2006,12,303.866
USGS,8064550,62614,133906,2007,1,306.406
USGS,8064550,62614,133906,2007,2,308.494
USGS,8064550,62614,133906,2007,3,309.395
USGS,8064550,62614,133906,2007,4,315.27
USGS,8064550,62614,133906,2007,5,315.296
USGS,8064550,62614,133906,2007,7,315.379
USGS,8064550,62614,133906,2007,8,315.039
USGS,8064550,62614,133906,2007,9,314.944
USGS,8064550,62614,133906,2007,10,314.438
USGS,8064550,62614,133906,2007,11,313.789
USGS,8064550,62614,133906,2007,12,313.516
USGS,8064550,62614,133906,2008,1,313.379
USGS,8064550,62614,133906,2008,2,313.513
